-2850427.814	4651846.354	3292929.731	
-2850427.355	4651845.604	3292930.033	
-2850427.236	4651845.405	3292929.883	
-2850427.285	4651845.486	3292930.098	
-2850427.805	4651846.025	3292930.093	
-2850427.684	4651845.741	3292929.962	
-2850427.726	4651845.442	3292929.885	
-2850428.038	4651846.121	3292930.125	
-2850428.026	4651845.853	3292929.949	
-2850427.916	4651845.925	3292929.991	
-2850428.150	4651846.336	3292930.225	
-2850427.748	4651845.463	3292929.861	
-2850427.852	4651846.088	3292930.157	
-2850427.619	4651845.707	3292929.982	
-2850428.060	4651846.069	3292930.170	
-2850428.615	4651846.305	3292930.236	
-2850427.607	4651845.581	3292929.861	
-2850427.490	4651845.746	3292930.039	
-2850428.205	4651846.074	3292930.163	
-2850427.911	4651846.127	3292930.167	
-2850427.379	4651845.802	3292929.835	
-2850427.513	4651845.496	3292930.043	
-2850427.827	4651845.962	3292930.151	
-2850428.529	4651846.801	3292930.457	
-2850428.024	4651846.061	3292930.328	
-2850427.998	4651845.909	3292930.189	
-2850427.687	4651845.990	3292930.120	
-2850428.078	4651846.363	3292930.333	
-2850428.187	4651846.419	3292930.285	
-2850427.561	4651845.626	3292930.024	
-2850427.988	4651846.019	3292930.253	
-2850427.772	4651845.948	3292930.171	
-2850427.863	4651845.786	3292930.038	
-2850427.706	4651845.780	3292930.099	
-2850428.244	4651845.791	3292930.023	
-2850428.185	4651846.207	3292930.066	
-2850427.454	4651845.034	3292929.779	
-2850427.722	4651845.784	3292929.971	
-2850427.707	4651845.632	3292929.945	
-2850427.902	4651846.347	3292930.128	
-2850427.975	4651845.595	3292929.835	
-2850427.762	4651845.887	3292930.125	
-2850427.511	4651845.523	3292929.865	
-2850427.699	4651846.081	3292930.349	
-2850427.597	4651845.737	3292930.039	
-2850427.543	4651845.827	3292930.048	
-2850427.858	4651845.976	3292930.195	
-2850427.806	4651845.699	3292929.955	
-2850427.466	4651845.547	3292930.034	
-2850427.993	4651846.439	3292930.214	
-2850427.644	4651845.668	3292930.112	
-2850427.944	4651845.627	3292930.072	
-2850427.562	4651845.373	3292929.996	
-2850428.033	4651845.971	3292930.079	
-2850427.920	4651846.134	3292930.396	
-2850427.509	4651845.601	3292929.841	
-2850427.527	4651845.946	3292930.061	
-2850428.278	4651846.429	3292930.647	
-2850427.749	4651845.891	3292930.198	
-2850427.754	4651845.873	3292929.895	
-2850427.903	4651845.905	3292930.112	
-2850427.731	4651845.753	3292930.054	
-2850427.572	4651845.657	3292930.212	
-2850427.498	4651845.644	3292929.971	
-2850427.859	4651845.896	3292930.165	
-2850427.924	4651846.133	3292930.095	
-2850428.193	4651846.049	3292930.127	
-2850427.683	4651845.839	3292930.158	
-2850428.081	4651846.228	3292930.013	
-2850427.730	4651845.756	3292929.979	
-2850427.872	4651845.889	3292929.896	
-2850427.908	4651845.809	3292930.080	
-2850427.850	4651846.022	3292930.153	
-2850427.691	4651846.118	3292930.069	
-2850427.499	4651845.883	3292930.168	
-2850427.939	4651846.125	3292930.189	
-2850427.900	4651846.299	3292930.070	
-2850428.089	4651846.244	3292930.136	
-2850427.642	4651845.905	3292929.879	
-2850427.909	4651845.815	3292929.893	
-2850427.054	4651845.058	3292929.536	
-2850427.863	4651846.462	3292930.299	
-2850427.797	4651846.032	3292930.154	
-2850428.022	4651846.486	3292930.297	
-2850427.615	4651846.061	3292930.185	
-2850428.293	4651846.264	3292930.342	
-2850427.586	4651846.038	3292930.286	
-2850427.781	4651845.819	3292929.937	
-2850427.909	4651845.899	3292930.102	
-2850427.899	4651846.068	3292930.137	
-2850427.918	4651845.889	3292930.178	
-2850427.597	4651845.795	3292929.983	
-2850428.314	4651846.303	3292930.203	
-2850428.274	4651846.088	3292930.253	
-2850427.304	4651845.610	3292929.985	
-2850427.753	4651845.813	3292930.021	
-2850428.120	4651846.395	3292930.284	
-2850428.197	4651846.224	3292930.139	
-2850427.733	4651845.860	3292930.099	
-2850427.298	4651845.458	3292930.024	
-2850428.224	4651846.262	3292930.206	
-2850427.493	4651845.838	3292930.028	
-2850427.921	4651846.356	3292930.230	
-2850427.474	4651845.660	3292929.939	
-2850427.657	4651845.767	3292930.098	
-2850428.075	4651846.131	3292929.994	
-2850428.108	4651846.082	3292930.281	
-2850427.700	4651846.235	3292930.286	
-2850427.800	4651846.467	3292930.298	
-2850428.055	4651846.189	3292930.206	
-2850427.615	4651846.363	3292930.314	
-2850427.931	4651846.318	3292930.435	
-2850427.733	4651846.206	3292930.227	
-2850428.236	4651846.666	3292930.550	
-2850427.297	4651846.140	3292930.248	
-2850428.236	4651846.788	3292930.389	
-2850427.683	4651845.709	3292930.046	
-2850427.745	4651846.486	3292930.375	
-2850427.904	4651846.401	3292930.676	
-2850428.139	4651846.619	3292930.329	
-2850428.191	4651846.232	3292930.427	
-2850427.653	4651845.685	3292929.879	
-2850427.818	4651846.054	3292930.352	
-2850428.355	4651846.439	3292930.359	
-2850427.879	4651846.320	3292930.149	
-2850427.837	4651846.091	3292930.206	
-2850428.099	4651846.537	3292930.445	
-2850427.610	4651845.722	3292929.921	
-2850427.985	4651846.266	3292930.305	
-2850428.128	4651846.246	3292930.114	
-2850427.896	4651845.999	3292929.970	
-2850428.187	4651846.278	3292930.198	
-2850427.991	4651846.138	3292930.002	
-2850428.166	4651846.481	3292930.123	
-2850427.876	4651845.913	3292929.965	
-2850427.959	4651846.034	3292930.085	
-2850427.720	4651846.108	3292930.184	
-2850427.569	4651846.015	3292929.973	
-2850428.192	4651846.332	3292930.141	
-2850428.273	4651846.289	3292930.184	
-2850427.665	4651846.053	3292929.919	
-2850428.095	4651846.276	3292930.335	
-2850427.907	4651845.562	3292929.711	
-2850428.179	4651846.170	3292930.195	
-2850427.736	4651846.026	3292930.057	
-2850428.342	4651846.281	3292929.991	
-2850427.344	4651845.419	3292929.775	
-2850427.795	4651845.929	3292930.078	
-2850428.324	4651846.346	3292930.283	
-2850427.717	4651845.711	3292929.893	
-2850428.040	4651846.191	3292930.057	
-2850428.096	4651846.405	3292930.184	
-2850428.542	4651846.605	3292930.385	
-2850428.104	4651846.110	3292930.170	
-2850427.523	4651845.916	3292930.096	
-2850427.830	4651845.843	3292930.043	
-2850427.373	4651845.747	3292929.887	
-2850427.558	4651845.453	3292929.798	
-2850428.064	4651846.223	3292930.256	
-2850427.533	4651845.926	3292930.210	
-2850427.638	4651846.001	3292930.031	
-2850427.834	4651846.244	3292930.180	
-2850428.145	4651846.271	3292930.010	
-2850428.265	4651846.718	3292930.471	
-2850427.693	4651845.761	3292929.908	
-2850427.530	4651845.841	3292930.112	
-2850427.622	4651845.944	3292929.931	
-2850427.970	4651846.324	3292930.307	
-2850428.288	4651846.477	3292930.401	
-2850427.688	4651845.840	3292930.177	
-2850427.988	4651845.952	3292929.961	
-2850427.743	4651846.218	3292930.227	
-2850427.741	4651845.776	3292929.969	
-2850427.848	4651846.240	3292930.257	
-2850427.494	4651845.448	3292929.807	
-2850427.669	4651845.962	3292930.163	
-2850428.093	4651846.126	3292930.209	
-2850427.907	4651846.350	3292930.255	
-2850427.515	4651845.874	3292930.103	
-2850427.744	4651845.910	3292929.979	
-2850427.857	4651846.186	3292930.454	
-2850428.255	4651846.273	3292930.366	
-2850427.649	4651845.860	3292929.955	
-2850428.110	4651846.075	3292930.072	
-2850427.266	4651845.495	3292929.924	
-2850427.598	4651845.597	3292930.058	
-2850427.671	4651845.644	3292930.130	
-2850427.577	4651845.825	3292930.021	
-2850428.090	4651845.965	3292929.873	
-2850427.898	4651846.031	3292930.004	
-2850427.769	4651845.750	3292930.006	
-2850427.430	4651845.476	3292929.805	
-2850427.915	4651845.563	3292929.975	
-2850427.574	4651845.387	3292929.586	
-2850427.399	4651845.323	3292929.655	
-2850427.616	4651845.497	3292929.677	
-2850427.767	4651845.516	3292929.795	
-2850427.401	4651845.373	3292929.796	
-2850427.962	4651846.020	3292929.972	
-2850428.430	4651846.278	3292930.013	
-2850427.329	4651845.571	3292929.927	
-2850427.529	4651845.523	3292929.681	
-2850427.518	4651845.645	3292929.789	
-2850428.144	4651846.207	3292930.115	
-2850427.807	4651845.673	3292929.833	
-2850427.763	4651845.935	3292929.790	
-2850427.858	4651845.889	3292929.874	
-2850427.498	4651845.591	3292929.940	
-2850427.583	4651845.627	3292929.718	
-2850427.689	4651845.491	3292929.676	
