-2845889.895	4666123.225	3276891.721	
-2845890.189	4666123.902	3276891.801	
-2845890.069	4666123.886	3276892.059	
-2845890.029	4666123.772	3276891.961	
-2845890.165	4666123.348	3276891.929	
-2845889.742	4666123.796	3276891.668	
-2845890.286	4666124.717	3276892.053	
-2845890.257	4666124.637	3276892.118	
-2845889.891	4666123.776	3276891.820	
-2845890.025	4666123.678	3276891.718	
-2845889.750	4666123.548	3276891.636	
-2845889.986	4666124.043	3276892.056	
-2845890.366	4666124.282	3276892.148	
-2845889.935	4666123.055	3276891.705	
-2845889.877	4666123.553	3276891.685	
-2845889.658	4666123.454	3276891.550	
-2845889.997	4666123.576	3276891.670	
-2845889.956	4666123.922	3276892.030	
-2845890.181	4666123.555	3276892.077	
-2845889.878	4666123.916	3276891.983	
-2845889.810	4666123.744	3276892.065	
-2845889.852	4666123.307	3276891.833	
-2845890.018	4666123.286	3276891.870	
-2845889.993	4666123.298	3276891.597	
-2845890.509	4666124.082	3276892.043	
-2845890.176	4666123.792	3276891.951	
-2845889.882	4666123.519	3276891.754	
-2845890.268	4666123.375	3276891.780	
-2845889.996	4666123.744	3276891.750	
-2845889.921	4666123.645	3276891.942	
-2845889.548	4666123.007	3276891.700	
-2845889.964	4666123.851	3276891.945	
-2845890.161	4666124.105	3276892.212	
-2845890.349	4666124.049	3276892.090	
-2845890.279	4666123.998	3276892.054	
-2845890.187	4666123.901	3276891.928	
-2845890.018	4666123.882	3276891.751	
-2845890.209	4666123.833	3276892.276	
-2845890.315	4666124.337	3276892.114	
-2845890.125	4666124.260	3276892.114	
-2845890.175	4666123.223	3276891.960	
-2845890.178	4666124.325	3276891.971	
-2845890.094	4666123.808	3276892.041	
-2845890.367	4666124.235	3276892.140	
-2845890.189	4666123.581	3276891.710	
-2845889.586	4666123.155	3276891.600	
-2845889.787	4666123.489	3276891.647	
-2845889.386	4666122.652	3276891.397	
-2845889.794	4666123.359	3276891.824	
-2845889.733	4666123.396	3276891.691	
-2845890.100	4666123.991	3276891.831	
-2845890.239	4666123.961	3276891.763	
-2845889.975	4666123.598	3276891.937	
-2845890.580	4666125.100	3276892.491	
-2845890.261	4666123.970	3276891.954	
-2845890.377	4666124.503	3276892.319	
-2845889.881	4666123.659	3276891.907	
-2845889.907	4666123.481	3276891.822	
-2845889.761	4666124.149	3276892.141	
-2845889.874	4666124.379	3276892.304	
-2845889.608	4666123.795	3276891.724	
-2845890.065	4666123.994	3276891.839	
-2845889.973	4666123.969	3276891.726	
-2845889.492	4666123.514	3276891.414	
-2845889.810	4666123.250	3276891.482	
-2845890.165	4666123.625	3276891.636	
-2845890.024	4666123.494	3276891.531	
-2845889.851	4666123.578	3276891.855	
-2845889.869	4666123.466	3276891.791	
-2845889.914	4666124.312	3276892.016	
-2845889.916	4666123.655	3276891.958	
-2845889.667	4666124.103	3276891.906	
-2845889.889	4666124.261	3276891.727	
-2845890.169	4666124.011	3276891.934	
-2845889.925	4666123.688	3276891.924	
-2845890.015	4666123.480	3276891.713	
-2845889.916	4666123.285	3276891.503	
-2845889.957	4666123.698	3276891.820	
-2845889.772	4666123.988	3276891.611	
-2845889.800	4666123.900	3276891.922	
-2845890.184	4666124.198	3276892.098	
-2845889.982	4666124.095	3276891.973	
-2845889.749	4666123.236	3276891.666	
-2845889.738	4666123.283	3276891.840	
-2845890.007	4666123.433	3276891.724	
-2845890.196	4666123.681	3276891.824	
-2845890.408	4666124.562	3276892.197	
-2845889.772	4666124.074	3276891.952	
-2845890.151	4666123.735	3276891.833	
-2845889.848	4666123.055	3276891.576	
-2845889.890	4666123.613	3276891.831	
-2845889.953	4666123.911	3276891.964	
-2845889.697	4666123.554	3276891.763	
-2845889.895	4666123.602	3276891.683	
-2845889.698	4666123.298	3276891.608	
-2845889.700	4666123.220	3276891.732	
-2845889.841	4666123.929	3276891.723	
-2845889.921	4666124.282	3276891.805	
-2845890.053	4666123.512	3276891.569	
-2845890.419	4666123.840	3276891.755	
-2845890.029	4666123.772	3276891.679	
-2845889.739	4666123.627	3276891.919	
-2845890.026	4666123.831	3276891.854	
-2845890.255	4666124.184	3276892.150	
-2845889.670	4666123.378	3276891.488	
-2845890.022	4666124.183	3276891.817	
-2845889.663	4666123.417	3276891.561	
-2845889.483	4666122.954	3276891.762	
-2845890.206	4666124.126	3276892.122	
-2845890.193	4666124.056	3276891.880	
-2845889.786	4666123.725	3276891.735	
-2845889.963	4666123.785	3276891.858	
-2845889.788	4666123.418	3276891.614	
-2845890.070	4666124.076	3276892.037	
-2845889.906	4666124.091	3276891.840	
-2845890.311	4666124.557	3276892.290	
-2845890.103	4666124.013	3276891.923	
-2845889.845	4666123.626	3276891.698	
-2845889.583	4666123.127	3276891.741	
-2845889.879	4666123.156	3276891.682	
-2845889.841	4666123.287	3276891.656	
-2845890.001	4666123.650	3276891.493	
-2845889.629	4666123.024	3276891.422	
-2845889.963	4666123.302	3276891.622	
-2845889.732	4666123.117	3276891.534	
-2845890.096	4666123.870	3276891.876	
-2845890.194	4666123.884	3276891.970	
-2845889.983	4666123.530	3276891.795	
-2845890.191	4666124.438	3276891.906	
-2845889.820	4666123.481	3276891.695	
-2845889.678	4666123.006	3276891.269	
-2845889.961	4666123.343	3276891.740	
-2845889.751	4666123.533	3276891.576	
-2845890.088	4666123.890	3276892.024	
-2845889.904	4666123.285	3276891.726	
-2845889.802	4666122.539	3276891.566	
-2845889.835	4666123.000	3276891.665	
-2845889.896	4666123.258	3276891.421	
-2845889.490	4666122.962	3276891.300	
-2845889.786	4666123.138	3276891.495	
-2845889.385	4666122.830	3276891.264	
-2845889.597	4666123.316	3276891.321	
-2845889.769	4666123.722	3276891.768	
-2845889.919	4666123.470	3276891.562	
-2845889.761	4666123.457	3276891.715	
-2845889.785	4666123.426	3276891.615	
-2845889.922	4666123.988	3276891.947	
-2845889.636	4666123.567	3276891.551	
-2845889.909	4666123.117	3276891.478	
-2845889.731	4666123.014	3276891.400	
-2845890.132	4666123.779	3276891.605	
-2845889.981	4666123.694	3276891.724	
-2845890.176	4666124.199	3276892.048	
-2845890.293	4666124.524	3276892.208	
-2845889.883	4666124.004	3276892.087	
-2845889.905	4666123.865	3276891.669	
-2845889.582	4666123.486	3276891.632	
-2845889.821	4666123.321	3276891.355	
-2845889.896	4666123.828	3276891.784	
-2845890.379	4666124.354	3276891.990	
-2845890.283	4666123.994	3276891.935	
-2845889.665	4666123.753	3276891.814	
-2845889.958	4666123.724	3276891.742	
-2845889.943	4666124.012	3276891.824	
-2845889.811	4666123.650	3276891.763	
-2845889.768	4666123.190	3276891.611	
-2845890.236	4666124.278	3276892.044	
-2845890.301	4666123.807	3276891.875	
-2845890.062	4666123.822	3276891.691	
-2845889.530	4666123.127	3276891.498	
-2845889.552	4666123.367	3276891.421	
-2845889.802	4666123.834	3276891.742	
-2845889.613	4666123.470	3276891.636	
-2845889.857	4666123.658	3276891.604	
-2845890.289	4666123.592	3276891.861	
-2845890.099	4666123.766	3276891.842	
-2845890.337	4666123.830	3276891.910	
-2845889.905	4666123.134	3276891.747	
-2845890.039	4666123.350	3276891.575	
-2845889.762	4666123.168	3276891.557	
-2845889.876	4666123.196	3276891.369	
-2845889.598	4666123.175	3276891.374	
-2845889.839	4666123.655	3276891.754	
-2845890.032	4666123.973	3276891.992	
-2845889.952	4666123.332	3276891.660	
-2845890.178	4666124.005	3276891.818	
-2845889.731	4666123.377	3276891.754	
-2845889.518	4666123.343	3276891.412	
-2845889.804	4666123.801	3276891.750	
-2845889.770	4666123.634	3276891.595	
-2845890.028	4666123.975	3276891.849	
-2845889.895	4666123.202	3276891.391	
-2845889.570	4666123.147	3276891.540	
-2845889.955	4666123.773	3276891.937	
-2845889.764	4666123.396	3276891.547	
-2845889.752	4666123.522	3276891.396	
-2845889.323	4666123.305	3276891.403	
-2845889.509	4666123.448	3276891.649	
-2845889.762	4666123.511	3276891.619	
-2845889.638	4666123.070	3276891.591	
-2845889.757	4666123.364	3276891.717	
-2845889.789	4666123.166	3276891.613	
-2845890.053	4666123.155	3276891.545	
-2845889.874	4666123.240	3276891.323	
-2845889.694	4666123.179	3276891.576	
-2845889.733	4666123.568	3276891.595	
-2845889.361	4666123.170	3276891.397	
-2845889.685	4666123.743	3276891.585	
-2845889.642	4666123.196	3276891.419	
-2845890.053	4666123.824	3276891.634	
-2845889.555	4666123.136	3276890.945	
-2845889.739	4666123.493	3276891.493	
-2845889.671	4666123.737	3276891.519	
-2845889.871	4666123.682	3276891.556	
-2845889.726	4666123.188	3276891.610	
-2845889.941	4666123.726	3276891.730	
-2845890.160	4666124.065	3276892.017	
-2845889.866	4666123.457	3276891.613	
-2845890.014	4666123.861	3276891.530	
-2845890.260	4666124.127	3276891.753	
-2845890.045	4666123.822	3276891.632	
-2845890.442	4666124.341	3276891.843	
-2845890.223	4666123.618	3276891.587	
-2845890.114	4666124.250	3276892.078	
-2845890.060	4666123.435	3276891.528	
-2845889.968	4666123.305	3276891.414	
-2845889.589	4666122.732	3276891.265	
-2845890.046	4666123.343	3276891.526	
-2845889.900	4666123.815	3276891.497	
-2845890.054	4666123.939	3276891.577	
-2845889.798	4666123.550	3276891.451	
-2845889.735	4666123.132	3276891.431	
-2845890.212	4666123.660	3276891.582	
-2845889.868	4666123.803	3276891.676	
-2845889.787	4666123.267	3276891.262	
-2845889.770	4666123.563	3276891.509	
-2845889.678	4666123.032	3276891.364	
-2845889.951	4666124.014	3276891.595	
-2845890.155	4666123.330	3276891.528	
-2845889.905	4666123.416	3276891.632	
-2845890.383	4666123.794	3276891.567	
-2845889.977	4666123.534	3276891.603	
-2845890.272	4666123.658	3276891.510	
-2845890.020	4666123.465	3276891.407	
-2845890.052	4666123.850	3276891.643	
-2845889.915	4666123.462	3276891.729	
-2845889.813	4666123.159	3276891.534	
-2845889.624	4666123.304	3276891.423	
-2845889.690	4666123.539	3276891.690	
-2845889.986	4666123.458	3276891.719	
-2845890.023	4666123.036	3276891.511	
-2845890.085	4666123.601	3276891.438	
-2845890.077	4666123.651	3276891.605	
-2845889.977	4666123.682	3276891.576	
-2845889.881	4666123.383	3276891.652	
-2845889.626	4666122.922	3276891.233	
-2845889.590	4666123.137	3276891.130	
-2845889.374	4666122.350	3276890.926	
-2845890.048	4666123.690	3276891.488	
-2845889.816	4666123.498	3276891.494	
-2845889.788	4666123.549	3276891.290	
-2845889.904	4666123.005	3276891.604	
-2845889.853	4666123.053	3276891.347	
-2845889.605	4666123.166	3276891.313	
-2845889.567	4666122.874	3276891.191	
-2845889.788	4666122.730	3276890.925	
-2845889.826	4666123.301	3276891.510	
-2845889.852	4666123.462	3276891.472	
-2845889.746	4666122.878	3276891.233	
-2845889.577	4666123.136	3276891.526	
-2845889.459	4666123.579	3276891.702	
-2845889.478	4666123.061	3276891.195	
-2845889.564	4666123.148	3276891.489	
-2845889.794	4666123.292	3276891.401	
-2845889.651	4666122.841	3276891.205	
-2845889.423	4666122.803	3276891.284	
-2845889.964	4666123.518	3276891.541	
-2845889.685	4666123.418	3276891.497	
-2845890.061	4666123.431	3276891.447	
-2845889.705	4666123.492	3276891.804	
-2845890.071	4666123.693	3276891.963	
-2845889.771	4666123.347	3276891.486	
-2845889.661	4666123.199	3276891.386	
-2845889.734	4666123.473	3276891.525	
-2845889.368	4666122.955	3276891.323	
-2845889.543	4666123.329	3276891.624	
-2845889.894	4666123.758	3276891.552	
-2845889.826	4666123.685	3276891.830	
-2845890.129	4666123.942	3276891.572	
-2845889.415	4666123.091	3276891.247	
-2845889.969	4666123.813	3276891.534	
-2845890.078	4666124.147	3276891.651	
-2845889.740	4666123.060	3276891.435	
-2845890.140	4666123.581	3276891.692	
-2845889.859	4666122.855	3276891.190	
-2845890.027	4666123.631	3276891.521	
-2845889.869	4666123.339	3276891.166	
-2845890.097	4666124.080	3276891.713	
-2845889.792	4666123.295	3276891.428	
-2845889.623	4666123.163	3276891.372	
-2845890.043	4666123.450	3276891.534	
-2845889.689	4666123.233	3276891.582	
-2845889.866	4666123.168	3276891.398	
-2845889.790	4666123.020	3276891.216	
-2845889.939	4666123.892	3276891.495	
-2845889.529	4666123.209	3276891.356	
-2845889.711	4666123.195	3276891.387	
-2845889.624	4666122.607	3276891.378	
-2845889.788	4666123.476	3276891.571	
-2845889.721	4666123.345	3276891.538	
-2845889.731	4666123.290	3276891.529	
-2845889.360	4666122.697	3276891.423	
-2845889.576	4666123.127	3276891.322	
-2845889.868	4666123.742	3276891.605	
-2845889.772	4666122.993	3276891.231	
-2845890.264	4666123.667	3276891.680	
-2845889.851	4666123.291	3276891.541	
-2845889.861	4666123.585	3276891.254	
-2845889.811	4666123.428	3276891.547	
-2845889.507	4666123.317	3276891.428	
-2845890.035	4666123.430	3276891.509	
-2845889.628	4666123.111	3276891.153	
-2845889.881	4666123.402	3276891.493	
-2845889.985	4666123.672	3276891.570	
-2845890.193	4666123.218	3276891.534	
-2845889.868	4666122.955	3276891.126	
-2845889.856	4666123.219	3276891.218	
-2845889.394	4666122.498	3276891.073	
-2845889.679	4666123.330	3276891.346	
-2845889.796	4666123.133	3276891.469	
-2845890.005	4666123.412	3276891.612	
-2845889.705	4666123.514	3276891.736	
-2845889.740	4666122.733	3276891.420	
-2845889.952	4666123.420	3276891.357	
-2845889.520	4666122.818	3276891.133	
-2845889.397	4666122.953	3276891.504	
-2845889.879	4666122.722	3276891.130	
-2845889.892	4666123.812	3276891.389	
-2845890.133	4666123.815	3276891.679	
-2845889.731	4666123.087	3276891.378	
-2845889.703	4666123.243	3276891.371	
-2845889.825	4666123.039	3276891.354	
-2845889.915	4666123.133	3276891.324	
-2845889.605	4666123.476	3276891.624	
-2845889.906	4666123.391	3276891.298	
-2845889.542	4666122.703	3276891.087	
-2845889.811	4666123.675	3276891.740	
-2845889.902	4666123.420	3276891.641	
-2845889.580	4666123.035	3276891.404	
-2845889.199	4666122.614	3276891.138	
-2845889.586	4666123.548	3276891.520	
-2845890.012	4666123.264	3276891.309	
-2845889.533	4666122.869	3276891.295	
-2845889.602	4666123.418	3276891.503	
-2845889.790	4666123.529	3276891.423	
-2845889.483	4666123.369	3276891.584	
-2845889.758	4666123.027	3276891.287	
-2845889.805	4666123.452	3276891.411	
-2845889.769	4666123.289	3276891.228	
-2845889.812	4666123.619	3276891.669	
-2845889.913	4666122.933	3276891.132	
-2845889.437	4666122.826	3276891.330	
-2845889.484	4666122.774	3276890.998	
-2845890.300	4666123.387	3276891.704	
-2845889.908	4666123.378	3276891.534	
-2845889.921	4666123.520	3276891.796	
-2845890.036	4666123.816	3276891.721	
-2845889.682	4666123.087	3276891.552	
-2845889.695	4666122.728	3276891.347	
-2845889.514	4666123.070	3276891.222	
-2845889.802	4666123.130	3276891.537	
-2845889.738	4666123.231	3276891.235	
-2845889.958	4666123.087	3276891.344	
-2845889.914	4666123.052	3276891.331	
-2845889.642	4666123.060	3276891.394	
-2845889.714	4666123.487	3276891.798	
-2845890.411	4666123.668	3276891.698	
-2845889.983	4666123.558	3276891.537	
-2845889.852	4666123.222	3276891.384	
-2845889.939	4666123.488	3276891.453	
-2845889.920	4666123.629	3276891.506	
-2845889.606	4666123.584	3276891.850	
-2845890.023	4666123.592	3276891.409	
-2845889.713	4666122.804	3276890.939	
-2845889.988	4666123.708	3276891.493	
-2845889.541	4666123.214	3276891.431	
-2845889.496	4666122.927	3276891.267	
-2845889.766	4666123.612	3276891.572	
-2845889.266	4666122.968	3276891.144	
-2845888.910	4666122.205	3276890.939	
-2845889.494	4666123.073	3276891.062	
-2845889.717	4666122.870	3276890.958	
-2845890.067	4666123.667	3276891.737	
-2845889.941	4666123.380	3276891.469	
-2845889.538	4666122.879	3276891.213	
-2845889.696	4666123.041	3276891.372	
-2845889.820	4666123.523	3276891.545	
-2845889.845	4666123.389	3276891.482	
-2845889.473	4666122.637	3276891.220	
-2845889.729	4666123.245	3276891.390	
-2845889.416	4666122.884	3276891.206	
-2845889.783	4666123.642	3276891.496	
-2845889.728	4666122.993	3276891.251	
-2845889.954	4666123.342	3276891.327	
-2845889.640	4666122.694	3276891.325	
-2845889.648	4666123.245	3276891.461	
-2845889.501	4666122.989	3276891.215	
